Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
rat	bakers	250	50	biological_process	f1max	mundo4-knn-weight-0.660	50	30	0.0362251777385883	0.003203401204412754
rat	bakers	250	50	biological_process	f1max	mundo4-knn-weight-0.660	50	40	0.03546501525827462	0.003109474765567264
rat	bakers	250	50	biological_process	f1max	mundo4-knn-weight-0.660	50	50	0.03618975355119166	0.0027809030463693206
rat	bakers	250	50	biological_process	f1max	mundo4-knn-weight-0.660	50	100	0.041778245493164924	0.0037067117453876064
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	10	0.2654931772382566	0.026725341751503862
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	20	0.2990344471340218	0.03139215984332719
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	30	0.3281994336324413	0.020092237497882557
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	40	0.33107172700298443	0.015790558973866185
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	50	0.3294341926082741	0.01669044723171979
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	10	100	0.3172865401932961	0.020468314122084226
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	10	0.27530837804694686	0.02166999128125628
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	20	0.30894307454192765	0.02256468117030971
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	30	0.33526125722526373	0.02593036682399079
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	40	0.3384901274679195	0.0198232789660653
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	50	0.3295898574098665	0.018974366110732603
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	20	100	0.3193048184443049	0.020592400546206428
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	10	0.2751904448973347	0.023797377264050557
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	20	0.301986817092316	0.018612837590152576
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	30	0.325176384338845	0.027470824768694363
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	40	0.33372700431760005	0.02391136523736151
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	50	0.32888576047653617	0.019578080923078067
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	30	100	0.3192021857996371	0.017328316370253474
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	10	0.28020191345708473	0.022533287896553032
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	20	0.3013003970655661	0.021564215016597978
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	30	0.32511815835188956	0.031181992763063757
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	40	0.3312834809327423	0.023614528243553347
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	50	0.3291331228809038	0.01611760497824209
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	40	100	0.31402386417213635	0.015647438654725097
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	10	0.27853872549896047	0.022690779024176058
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	20	0.29941327706575305	0.023200494123924362
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	30	0.32641361289896886	0.028758169849739567
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	40	0.33136399026935925	0.0173697345280527
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	50	0.3296470949882323	0.015430822974120404
rat	bakers	250	50	cellular_component	top-1-acc	mundo4-knn-weight-0.660	50	100	0.3124918344652079	0.01753138764085255
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	10	0.1885209986296368	0.008188483826308483
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	20	0.2117066429257542	0.00642763449891159
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	30	0.2287540402343698	0.005124225436972846
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	40	0.2355621465078011	0.006351039974795547
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	50	0.2334331747849933	0.007406492727320843
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	10	100	0.24054331740138507	0.004734666699995426
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	10	0.19847877035865877	0.010833563009920376
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	20	0.2213622872404033	0.005970084117257854
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	30	0.2362237417976542	0.003008058534230693
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	40	0.2428873176359879	0.004989688038069007
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	50	0.23864998335542312	0.006865793652262728
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	100	0.2440605470589053	0.004880038991535141
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	10	0.20488642200996784	0.008483593185928309
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	20	0.22608631121142383	0.004178454974039677
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	30	0.23964772318536803	0.003955983833889541
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	40	0.24560725891865703	0.003652540487345609
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	50	0.2423748314289739	0.005546650394569621
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	100	0.24674942920318807	0.0047991936639105994
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	10	0.215519097769084	0.008108700718769079
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	20	0.23331015105595743	0.005315842825327837
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	30	0.24501606864445108	0.005049522594913013
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	40	0.24921331047787101	0.003422214324307324
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	50	0.24646746710382952	0.006412830879773474
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	100	0.2484057629155406	0.0055411127343684904
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	10	0.22166177155127942	0.008128902514479347
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	20	0.23834786986641662	0.005765046709001191
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	30	0.2505578690965088	0.00498314518749931
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	40	0.25316067714438095	0.0036984406817321368
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	50	0.2507571640523524	0.006320899783231881
rat	bakers	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	100	0.2516246835744772	0.004865991174082626
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	10	0.65265092958218	0.009138423755868156
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	20	0.663430796646135	0.01022831510590321
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	30	0.682267288794979	0.010968120705133842
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	40	0.6902503542885076	0.010741165547963113
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	50	0.6934110034617109	0.010145142621869436
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	100	0.715915048759073	0.007862499867941726
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	10	0.6665859483282534	0.010711943498351287
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	20	0.6760669894004045	0.01110346310348471
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	30	0.6929800445598862	0.01162011843692555
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	40	0.7000203068812656	0.011479446131758188
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	50	0.7031460419518999	0.010750629712308755
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	100	0.7250603781928661	0.008475178477639733
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	10	0.6798437174111402	0.00856144734019398
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	20	0.687138681300749	0.009376088997358057
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	30	0.7026068567410225	0.00996729538955048
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	40	0.7080029348685425	0.01019672352071999
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	50	0.7110057859825704	0.009740180595815698
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	100	0.7322025284710025	0.007635624459683576
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	10	0.693174628353889	0.007323041951690935
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	20	0.6994721056902353	0.008369266309782616
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	30	0.7130159002458001	0.009412729797130984
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	40	0.7174410770226228	0.010291127183351848
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	50	0.7202008514116865	0.010228091762454847
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	100	0.7396405902325821	0.00834521465763835
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	10	0.704452051014268	0.006851215304013709
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	20	0.7093635263700175	0.007795483935917459
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	30	0.7211901221259859	0.009833651629905281
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	40	0.7252243477654924	0.01076022357496176
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	50	0.7278375195676448	0.010705341195760425
rat	bakers	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	100	0.7462248904766182	0.009508416970647889
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	10	0.2712397752306689	0.012167195756802824
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	20	0.2985947125976903	0.01044029164759396
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	30	0.31539016466442105	0.006545803541265105
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	40	0.3224829298319215	0.006502771139805114
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	50	0.3189865891889673	0.008504603483640788
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	100	0.3298727614950455	0.005379798604341168
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	10	0.28492711582673824	0.013158136872268996
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	20	0.31024266924271654	0.009493198820705083
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	30	0.32464202521432944	0.005214552281539071
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	40	0.3312288285331425	0.006499736265992291
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	50	0.3260543390302193	0.008993499888911165
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	100	0.33458197821034175	0.005765662919920292
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	10	0.2952075511646338	0.010359758470126138
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	20	0.3179179048700623	0.007486614635527897
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	30	0.3309780590675162	0.004969262037375029
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	40	0.3364443433124885	0.005382661631833639
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	50	0.3319002120482478	0.007960597696051867
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	100	0.337827607736393	0.005727856154211855
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	10	0.30849965476816904	0.008044094578348832
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	20	0.32759457124082864	0.00750054914444826
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	30	0.3381540855657784	0.006236989961576078
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	40	0.3425828722683576	0.005457809544649632
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	50	0.3376547634807734	0.008205885689777538
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	100	0.3413723884986811	0.006624845693486256
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	10	0.3176803136640245	0.008358596452492413
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	20	0.33478816259604355	0.008095497460851
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	30	0.3455271062712279	0.006070006270509313
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	40	0.34849052913926315	0.005000715027609115
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	50	0.3441296831464363	0.00708355268560026
rat	bakers	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	100	0.3466721136113571	0.006197587407813947
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	10	0.0832100889630943	0.007574634853695302
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	20	0.10534300976455058	0.004083763868264887
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	30	0.10690562907554794	0.005081587257656701
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	40	0.11031942138868685	0.0044169617058198215
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	50	0.11184996365404065	0.00663782217185455
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	100	0.10874415046179906	0.010007556853265941
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	10	0.11281829996366836	0.011945337687670749
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	20	0.11703805568551391	0.00694517747494415
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	30	0.11474068832639092	0.007592557180374133
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	40	0.11571431383446149	0.008081766044290555
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	50	0.11628090115530361	0.010422240324071868
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	100	0.114420097784345	0.012639066761228729
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	10	0.11698194272486857	0.007644497024512535
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	20	0.11748237804552346	0.008019736505242124
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	30	0.11712726167862804	0.008424260689142805
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	40	0.1178459350283421	0.007711475548372813
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	50	0.1167957073854341	0.008800917565543595
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	100	0.11524484778133486	0.009076765814007617
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	10	0.11666220005813858	0.009332412787798283
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	20	0.11601539634090748	0.006729795653967219
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	30	0.11538959541436622	0.005808023400300295
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	40	0.11645913756367739	0.006654490313702375
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	50	0.11300196257616901	0.010412625050995777
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	100	0.1145153879774253	0.009877478174438466
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	10	0.11193003802125448	0.009471453768022232
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	20	0.11147908378003064	0.007892618575873277
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	30	0.11053808429840553	0.007541042119375361
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	40	0.11154406588697888	0.007490220856649001
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	50	0.11341919057570404	0.007540471901751685
fly	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	100	0.11231418849296997	0.008045933473753588
fly	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	10	0.09851031598186602	0.006240649626987634
fly	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	20	0.12418399843964874	0.005631121498045062
fly	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	30	0.12810030479546614	0.005017685651177103
