Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	40	20	0.07783350077504578	0.003084243009326304
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	40	30	0.0795502535135858	0.00328979002628602
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	40	40	0.08060988942754976	0.003230278141086352
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	40	50	0.0817430793252601	0.0028470707926336438
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	40	100	0.08462778714043417	0.002935096929938287
fly	human	250	500	biological_process	f1max	dsd-knn	50	-1	0.07917071717279388	0.0021770711027969862
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	10	0.08059817888291612	0.002866095728260724
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	20	0.0815813194254096	0.003035272005591122
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	30	0.0829690542590876	0.0033776077469294284
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	40	0.08392335532002208	0.003125482081313802
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	50	0.08467584207566867	0.002725859080886955
fly	human	250	500	biological_process	f1max	mundo4-knn-weight-0.400	50	100	0.08702741770993075	0.002899058702212108
fly	human	250	500	cellular_component	top-1-acc	dsd-knn	10	-1	0.31538439900720777	0.07356285178648456
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	10	0.35295679164585675	0.05298699018964013
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	20	0.3704108139194121	0.04930003165994442
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	30	0.3936363698601221	0.03454967992522437
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	40	0.4128943401124657	0.029844855612071314
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	50	0.4253644424579077	0.024473779332683552
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	10	100	0.44339018705971833	0.014412872496836749
fly	human	250	500	cellular_component	top-1-acc	dsd-knn	20	-1	0.4532289634858607	0.012912782790511263
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	10	0.45436145910106995	0.01066188896847541
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	20	0.4574194537476958	0.010712904571755787
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	30	0.4580907833764109	0.009258508842312116
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	40	0.4580844054511755	0.009148567926442069
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	50	0.45895628457034315	0.009508165094060158
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	20	100	0.4606874893016789	0.009892579127123385
fly	human	250	500	cellular_component	top-1-acc	dsd-knn	30	-1	0.46114240009780144	0.009578918592363376
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	10	0.46052160293151445	0.00836117028680808
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	20	0.46136193906596823	0.00956127343719253
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	30	0.46047742683119364	0.0098146287251207
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	40	0.46069696579936037	0.009934336835964973
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	50	0.46136193906596823	0.00956127343719253
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	30	100	0.4615593899839747	0.01045423238537853
fly	human	250	500	cellular_component	top-1-acc	dsd-knn	40	-1	0.46244708039980303	0.009901547703684233
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	10	0.46244708039980303	0.009901547703684233
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	20	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	30	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	40	0.4622243632505826	0.010116567117354414
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	50	0.4622243632505826	0.010116567117354414
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	40	100	0.46265398625236276	0.01058659161822924
fly	human	250	500	cellular_component	top-1-acc	dsd-knn	50	-1	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	10	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	20	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	30	0.46288615833613667	0.010213551154119137
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	40	0.4624439022187493	0.010265861927610571
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	50	0.4622243632505826	0.010116567117354414
fly	human	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.400	50	100	0.46265398625236276	0.01058659161822924
fly	human	250	500	cellular_component	aupr	dsd-knn	10	-1	0.30365002050967577	0.04665422813123248
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	10	0.3379080824423837	0.0330169500901852
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	20	0.35280265813392836	0.030416580065980293
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	30	0.3708580716843907	0.022264528992089746
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	40	0.3862100239921206	0.02047748041264178
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	50	0.3971917175417261	0.017166213172772376
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	10	100	0.41459609724276947	0.011011362140116162
fly	human	250	500	cellular_component	aupr	dsd-knn	20	-1	0.4066718081458142	0.009825355664481419
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	10	0.41237014575333325	0.007979569156404407
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	20	0.416348260964931	0.00846167217585233
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	30	0.4194165117045303	0.007551946657718736
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	40	0.42208591017205876	0.0075014706601224165
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	50	0.4246335560104109	0.006954981274893341
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	20	100	0.4317928276231119	0.006776310080910093
fly	human	250	500	cellular_component	aupr	dsd-knn	30	-1	0.421077864489238	0.006705929233503016
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	10	0.42592405120843635	0.005765104214292423
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	20	0.42845375772238903	0.0066469884279886544
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	30	0.43029901305943213	0.006901252842565656
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	40	0.4326945933838693	0.0066555247945848115
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	50	0.4346638980080095	0.005938205054404814
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	30	100	0.4400557328579085	0.006199759585869156
fly	human	250	500	cellular_component	aupr	dsd-knn	40	-1	0.43146220376105165	0.007472246441658247
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	10	0.436058933993151	0.007745437334994083
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	20	0.4383379622085079	0.007838433183392677
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	30	0.44055701607863773	0.007975145947372017
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	40	0.4417683188854256	0.007885995632178268
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	50	0.4433244637657303	0.00722035554129036
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	40	100	0.44736463615201066	0.006858222969789961
fly	human	250	500	cellular_component	aupr	dsd-knn	50	-1	0.4371112561338305	0.006008909843024723
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	10	0.4407861883071888	0.006357612252287938
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	20	0.4423086770069974	0.006676611006395366
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	30	0.4438303030395042	0.006992652162017645
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	40	0.44520767048890597	0.007044219983210845
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	50	0.4462647085113657	0.006790886454983844
fly	human	250	500	cellular_component	aupr	mundo4-knn-weight-0.400	50	100	0.4493742243547005	0.006592939988745426
fly	human	250	500	cellular_component	auc	dsd-knn	10	-1	0.6897961746321906	0.01091003919208995
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	10	0.7170448261152395	0.007409971339980566
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	20	0.7305590099298523	0.007053108034382085
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	30	0.7442192419488796	0.004218854691672141
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	40	0.7534662687934538	0.003533590907235807
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	50	0.7633824549057986	0.002106286383460075
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	10	100	0.7883622772257395	0.0007249825826597195
fly	human	250	500	cellular_component	auc	dsd-knn	20	-1	0.7291985561142301	0.004306111725108146
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	10	0.7473808180103075	0.00549640094358634
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	20	0.7574986168456158	0.004408793669443874
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	30	0.7669083992708382	0.00458012252317384
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	40	0.7736953184134853	0.004930171496554458
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	50	0.7811775656912149	0.004878400010059144
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	20	100	0.7997613455626974	0.0034892792655669557
fly	human	250	500	cellular_component	auc	dsd-knn	30	-1	0.7589867792711473	0.00591603002456413
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	10	0.7737251838897435	0.008004266726697013
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	20	0.7819667223401472	0.006522867499467276
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	30	0.7893569672690084	0.006328790462687314
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	40	0.7947584341569401	0.005478450792900107
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	50	0.8010013500077509	0.005830588466959034
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	30	100	0.8142126508563641	0.004442380142367972
fly	human	250	500	cellular_component	auc	dsd-knn	40	-1	0.7790922332461064	0.006285048523980556
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	10	0.7906671163532537	0.007675334710321346
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	20	0.797176315128912	0.006013351539744875
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	30	0.8029083725757789	0.006167759784824579
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	40	0.8071601036986447	0.005664784383709226
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	50	0.8121867193245607	0.006323949595115568
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	40	100	0.8224427015385058	0.0047585417201896725
fly	human	250	500	cellular_component	auc	dsd-knn	50	-1	0.7905789142353954	0.006739198838245707
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	10	0.8008274514866709	0.007589394764328467
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	20	0.8060171962530058	0.006356673218112073
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	30	0.8106664954366138	0.006354323920795422
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	40	0.8146115094484114	0.0058549041798710245
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	50	0.8191016864232935	0.006346419559403246
fly	human	250	500	cellular_component	auc	mundo4-knn-weight-0.400	50	100	0.8276513610289766	0.004856691395190704
fly	human	250	500	cellular_component	f1max	dsd-knn	10	-1	0.34300600965802686	0.0424557385080077
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	10	0.38008098867437734	0.03016075886103389
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	20	0.39587034761052414	0.027432409186247664
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	30	0.41421841764592876	0.02018858046875707
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	40	0.4293756193022217	0.01915391789020697
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	50	0.440682116886177	0.01624726335769437
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	10	100	0.4598229559271279	0.010530911269295888
fly	human	250	500	cellular_component	f1max	dsd-knn	20	-1	0.44147121951482615	0.0104115219501306
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	10	0.45081073874937216	0.00872449921073474
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	20	0.4559895050531485	0.008814717258535613
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	30	0.4602456085570978	0.007583493038952981
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	40	0.46439769401955766	0.0075178951131005325
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	50	0.46797172901344986	0.006803894518213698
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	20	100	0.47804474827831916	0.006799105176289458
fly	human	250	500	cellular_component	f1max	dsd-knn	30	-1	0.46009323767565674	0.005827076555753603
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	10	0.4679303906516921	0.005525562599244017
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	20	0.47167640401266187	0.005998257355773104
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	30	0.4747474246504571	0.00637621427693203
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	40	0.47837116995387347	0.0061448133150806
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	50	0.48106796220299247	0.00514861381136104
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	30	100	0.48907316168079706	0.005821032024370341
fly	human	250	500	cellular_component	f1max	dsd-knn	40	-1	0.47471852010396265	0.0064776588053301045
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	10	0.48144886999569303	0.007356462714352993
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	20	0.48484035606248443	0.007155637324320134
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	30	0.48810539867388325	0.007251803343595657
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	40	0.4903418181738581	0.007171495376501485
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	50	0.49281114956047817	0.006508751585544121
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	40	100	0.4988605642601248	0.006615762363379435
fly	human	250	500	cellular_component	f1max	dsd-knn	50	-1	0.4829051427113205	0.004902226516316773
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	10	0.48839310509888295	0.006062625439560809
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	20	0.49088060803560707	0.006146797378269773
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	30	0.49310994044120016	0.00636485775347935
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	40	0.49548811575608387	0.006278854497326195
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	50	0.49738388266446687	0.006010778872477833
fly	human	250	500	cellular_component	f1max	mundo4-knn-weight-0.400	50	100	0.5023712031627058	0.0059409673916218245
fly	human	250	500	molecular_function	top-1-acc	dsd-knn	10	-1	0.04772180865955298	0.0051873182559153035
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	10	0.05513174281423365	0.008554007944436734
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	20	0.05810956594700174	0.006494665475172551
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	30	0.06361602129857565	0.006154589902383842
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	40	0.06773273349745734	0.006011920365045866
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	50	0.07072775226123519	0.00809725615906397
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	10	100	0.07818307177373536	0.012185778529334449
fly	human	250	500	molecular_function	top-1-acc	dsd-knn	20	-1	0.09016204919424055	0.024344242486330474
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	10	0.09977712354207402	0.023186525992521818
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	20	0.10127235216165902	0.02189474051068789
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	30	0.10239804263591963	0.020751454666018625
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	40	0.10475771080187335	0.01958896188955969
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	50	0.10521037203989947	0.019379892167871723
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	20	100	0.11149933722544492	0.013741642040158573
fly	human	250	500	molecular_function	top-1-acc	dsd-knn	30	-1	0.11030214689423812	0.010763250669029443
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	10	0.1129034246892076	0.008197986542885881
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	20	0.11225968625272616	0.009044669900325597
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	30	0.11313947421975205	0.007497070688080493
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	40	0.11395784347242795	0.007916998529591162
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	50	0.11585873639411799	0.009526191576769151
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	30	100	0.1190685984219371	0.007473089648137327
fly	human	250	500	molecular_function	top-1-acc	dsd-knn	40	-1	0.11379967133527727	0.011653802537140817
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	10	0.11467434151976263	0.010363388072071612
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	20	0.11364631004784898	0.009332878027715454
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	30	0.1145141957442601	0.008102901273211503
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	40	0.11397185337226576	0.009082639221046816
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	50	0.11451555723607383	0.008175392731692162
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	40	100	0.11649541000811214	0.009247675715161751
fly	human	250	500	molecular_function	top-1-acc	dsd-knn	50	-1	0.11203959182787102	0.009471881690193591
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	10	0.11061597036117155	0.01021099432032844
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	20	0.10976419793534245	0.009700807367975814
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	30	0.11085490787551314	0.00906248725510642
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	40	0.11017249587647795	0.009539982994503279
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	50	0.10996563540777993	0.008934666857099389
fly	human	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.200	50	100	0.11427829882057564	0.008565180619043341
fly	human	250	500	molecular_function	aupr	dsd-knn	10	-1	0.068762150382052	0.008263748283918954
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	10	0.07643308913842359	0.00889725804344825
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	20	0.08053452323513577	0.0069756663397831
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	30	0.08577011087186373	0.005800526303852133
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	40	0.08928965236233705	0.005598250731525424
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	50	0.09248941438576308	0.003728739824092603
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	10	100	0.10176874284324658	0.003990793613342116
fly	human	250	500	molecular_function	aupr	dsd-knn	20	-1	0.11206204019228785	0.017736888755864988
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	10	0.11707317573605117	0.016076460244379896
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	20	0.12010062685050424	0.01440433116331845
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	30	0.12231273142739012	0.013698557914027317
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	40	0.12470902195086438	0.013003961277937176
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	50	0.12571737274465095	0.012291953089909937
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	20	100	0.13251644890494443	0.010593810747654557
fly	human	250	500	molecular_function	aupr	dsd-knn	30	-1	0.13397793653168646	0.009828841044159157
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	10	0.13696576980013214	0.008723216068174873
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	20	0.13814141326284649	0.008923795386889
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	30	0.13958963170416155	0.007951134391289203
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	40	0.1404448655308726	0.008438122870202763
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	50	0.14191078732598217	0.008595562732881468
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	30	100	0.1458468268800201	0.008129342979373701
fly	human	250	500	molecular_function	aupr	dsd-knn	40	-1	0.1418647323241896	0.008047951520237991
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	10	0.14279473795248337	0.007728022187340399
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	20	0.14357917776373194	0.007119674165243936
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	30	0.14440432968773914	0.006354711727644912
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	40	0.14449288734558277	0.006657915460292987
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	50	0.14524332617610988	0.005889016977873624
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	40	100	0.14912520088678202	0.005539894385254036
fly	human	250	500	molecular_function	aupr	dsd-knn	50	-1	0.1475809004462363	0.004080982620656902
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	10	0.14774540462784583	0.0044206070415261315
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	20	0.14775606886326692	0.004037196627293721
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	30	0.14863099387287942	0.0034972588905869224
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	40	0.149006931983617	0.0037334311309404136
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	50	0.1493634800994865	0.003247034878943835
fly	human	250	500	molecular_function	aupr	mundo4-knn-weight-0.200	50	100	0.1527188384360338	0.003035727412823737
fly	human	250	500	molecular_function	auc	dsd-knn	10	-1	0.569809608421614	0.010756271751466893
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	10	0.5853244063767702	0.009150786427164647
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	20	0.595047660833289	0.009129866328858639
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	30	0.6052852085457469	0.007791497442407482
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	40	0.6144969244673469	0.0073868619790500925
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	50	0.6240615412527448	0.006343966603003984
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	10	100	0.6526774904389439	0.006330226719967879
fly	human	250	500	molecular_function	auc	dsd-knn	20	-1	0.6330773638273801	0.013245980345042816
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	10	0.6403098807732273	0.012243489701151982
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	20	0.6450991332314644	0.011686760298049383
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	30	0.6516373166558217	0.010335404299926406
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	40	0.6572694001105328	0.008664468719874346
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	50	0.6633264086406482	0.006835151732774989
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	20	100	0.6810547619447687	0.00455489457213307
fly	human	250	500	molecular_function	auc	dsd-knn	30	-1	0.6612797030111699	0.01149547694573926
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	10	0.6660315412206673	0.010722329456147265
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	20	0.6693080758398026	0.009982672340482106
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	30	0.6741376946035932	0.009374263072995015
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	40	0.6786626768086588	0.008602879001449914
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	50	0.6831757850270638	0.007564833023182481
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	30	100	0.6971155091584824	0.0065447262862329105
fly	human	250	500	molecular_function	auc	dsd-knn	40	-1	0.6739661596985818	0.00682491430694286
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	10	0.678233777807409	0.006587597378141968
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	20	0.6809854624970276	0.00708259369580774
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	30	0.6854248684604378	0.00781201970610977
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	40	0.6897006714272316	0.007791577782806735
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	50	0.6937841794267012	0.007822542353400182
fly	human	250	500	molecular_function	auc	mundo4-knn-weight-0.200	40	100	0.7055105960213117	0.008116203547109022
