From	To
P42223	4932.YDR351W
P05749	4932.YLR061W
P06839	4932.YER171W
P53933	4932.YNL094W
P53124	4932.YGL134W
P48559	4932.YNL304W
Q05911	4932.YLR359W
P53208	4932.YGR015C
P38337	4932.YBR258C
P06773	4932.YHR144C
P53145	4932.YGL099W
Q05050	4932.YMR031C
P53886	4932.YNL172W
P47084	4932.YJR003C
Q9UFD9	9606.ENSP00000483386
P24869	4932.YPR119W
Q03831	4932.YDR095C
P14020	4932.YPR183W
P10834	4932.YGR222W
P09880	4932.YJL087C
O00463	9606.ENSP00000261464
P36151	4932.YKR070W
Q08742	4932.YOR286W
Q8WTU0	9606.ENSP00000302805
Q9Y3A3	9606.ENSP00000315702
P34227	4932.YBL064C
P23337	4932.YFR015C
P34160	4932.YMR125W
O42831	4932.YAR075W
Q99325	4932.YOR152C
P34243	4932.YKL017C
Q04658	4932.YML066C
P40851	4932.YPR122W
P26725	4932.YJL139C
Q03063	4932.YPL049C
Q05471	4932.YDR334W
P22289	4932.YGR183C
Q06680	4932.YDR325W
P25362	4932.YCR020C
P53050	4932.YGR249W
P32792	4932.YHR017W
P39529	4932.YJL206C
Q03790	4932.YMR153W
P12684	4932.YLR450W
P21192	4932.YLR131C
P40463	4932.YIL135C
Q06697	4932.YLR418C
P38786	4932.YHR062C
P53078	4932.YGL224C
P36517	4932.YLR439W
P19657	4932.YPL036W
P43621	4932.YFR051C
P33314	4932.YKL092C
P38879	4932.YHR193C
P23301	4932.YEL034W
P49017	4932.YML110C
P38604	4932.YHR072W
P38304	4932.YBR193C
Q12362	4932.YOL066C
P54781	4932.YMR015C
P00815	4932.YCL030C
Q04116	4932.YDR451C
P50086	4932.YGR232W
P37198	9606.ENSP00000471191
P43547	4932.YFL056C
P53968	4932.YNL027W
P38690	4932.YHR033W
P40071	4932.YER113C
P36015	4932.YKL196C
P39101	4932.YER048C
P05030	4932.YGL008C
Q03655	4932.YMR215W
P53394	4932.YPR003C
P0CX45	4932.YFR031C-A
Q06833	4932.YPR091C
P06780	4932.YPR165W
P36152	4932.YKR071C
O13517	4932.YPL102C
P39719	4932.YAL053W
P51601	4932.YGR267C
P38234	4932.YBR052C
P07258	4932.YOR303W
Q08412	4932.YOR042W
Q12118	4932.YOR007C
P25608	4932.YCR102C
P40016	4932.YER021W
Q03771	4932.YDR161W
Q08692	4932.YOR255W
P40154	4932.YNL215W
Q12473	4932.YLL051C
P38073	4932.YBR033W
P22276	4932.YOR207C
Q04212	4932.YMR041C
P29704	4932.YHR190W
Q12104	4932.YOR166C
P42943	4932.YJL111W
Q08622	4932.YOR205C
Q12520	4932.YPL244C
P09119	4932.YJL194W
Q12744	4932.YML094C-A
Q03675	4932.YMR007W
Q12154	4932.YDL100C
O14964	9606.ENSP00000331201
P47009	4932.YJL144W
Q12440	4932.YLR127C
Q03205	4932.YDR042C
P36084	4932.YKL074C
P17122	4932.YHR153C
P38241	4932.YBR065C
O43379	9606.ENSP00000384792
P40528	4932.YIL047C
P54854	4932.YDL245C
P53950	4932.YNL054W
P33748	4932.YMR037C
Q92734	9606.ENSP00000240851
P53845	4932.YNL263C
Q08967	4932.YPL221W
P47157	4932.YJR120W
P30260	9606.ENSP00000434614
P40475	4932.YIL120W
Q06143	4932.YLR348C
P38818	4932.YHR109W
P24814	4932.YJR090C
P43365	9606.ENSP00000377478
P23179	4932.YHL022C
Q12377	4932.YDL097C
Q03441	4932.YDL001W
Q04370	4932.YMR026C
P38336	4932.YBR257W
Q03213	4932.YMR172W
P53294	4932.YGR169C
P30771	4932.YMR080C
P32854	4932.YOR036W
P05743	4932.YLR344W
P53146	4932.YGL098W
O94742	4932.YDR363W-A
Q06252	4932.YLR179C
P19211	4932.YJR047C
P25604	4932.YCL008C
P34232	4932.YKL186C
Q08913	4932.YOR390W
P22082	4932.YOR290C
Q06340	4932.YDR363W
P38722	4932.YHL049C
Q12404	4932.YOR288C
Q12176	4932.YDR060W
O13585	4932.YPR089W
Q12106	4932.YOR228C
P53301	4932.YGR189C
P35844	4932.YPL145C
Q05775	4932.YLR192C
P36147	4932.YKR065C
P06838	4932.YML095C
P39929	4932.YLR025W
P52553	4932.YLR200W
P38344	4932.YBR267W
P11927	4932.YNL188W
Q12013	4932.YOR034C
Q03691	4932.YMR200W
P20459	4932.YJR007W
Q02792	4932.YOR048C
P38999	4932.YNR050C
Q05779	4932.YLR201C
Q03976	4932.YDR175C
P53187	4932.YGL033W
Q06616	4932.YPR174C
P07900	9606.ENSP00000335153
P41939	4932.YLR174W
P40570	4932.YIR014W
P53759	4932.YML080W
P53008	4932.YGL027C
P38620	4932.YER099C
Q06245	4932.YLR166C
P37262	4932.YCR073W-A
P47141	4932.YJR101W
P53242	4932.YGR066C
P57743	4932.YLR438C-A
Q04003	4932.YDR181C
P40358	4932.YJL073W
P39517	4932.YDL160C
P32487	4932.YNL268W
P53147	4932.YGL096W
Q12480	4932.YPR004C
Q08214	4932.YOL043C
P53921	4932.YNL122C
P22202	4932.YER103W
Q12746	4932.YML125C
Q04660	4932.YMR049C
P32590	4932.YBR169C
P28320	4932.YKL095W
Q12389	4932.YDL031W
P25303	4932.YMR214W
P52910	4932.YLR153C
Q03180	4932.YKL163W
P28777	4932.YGL148W
P53852	4932.YNL247W
Q12187	4932.YDL196W
P49435	4932.YML022W
P24384	4932.YER013W
P37366	4932.YPR025C
P38716	4932.YHR112C
Q12297	4932.YPL011C
Q02820	4932.YJL205C
P17119	4932.YPR141C
P53040	4932.YGL112C
Q05541	4932.YDR288W
P22133	4932.YOL126C
P51998	4932.YML025C
Q02773	4932.YML091C
Q05648	4932.YDR282C
P23493	4932.YKL093W
P53252	4932.YGR086C
P69771	4932.YKR035W-A
P32357	4932.YBL074C
P13712	4932.YBR195C
Q06109	4932.YPR116W
P53908	4932.YNL143C
P07284	4932.YDR023W
Q02046	4932.YKR080W
Q08387	4932.YOR005C
Q9HAN9	9606.ENSP00000366410
P53076	4932.YGL227W
P42883	4932.YNL332W
P38764	4932.YHR027C
Q9NSC5	9606.ENSP00000439937
P40465	4932.YIL132C
P07910	9606.ENSP00000451291
P40571	4932.YIR015W
Q9NPC3	9606.ENSP00000409896
Q03306	4932.YDR466W
P08678	4932.YJL005W
P40091	4932.YER149C
P40347	4932.YPR073C
Q15311	9606.ENSP00000019317
P25353	4932.YCR026C
P43574	4932.YFL021W
P39521	4932.YPR104C
P40036	4932.YER054C
P38875	4932.YHR188C
P26364	4932.YER170W
P40513	4932.YIL070C
P38200	4932.YBL031W
P00950	4932.YKL152C
P47046	4932.YJL051W
P26754	4932.YNL312W
P23561	4932.YLR362W
Q06199	4932.YLR456W
Q04089	4932.YDR440W
P47977	4932.YLR136C
P53939	4932.YNL078W
Q12368	4932.YDL098C
P38166	4932.YBL102W
P13587	4932.YDR040C
Q03690	4932.YMR012W
P39547	4932.YAR027W
P46958	4932.YJL146W
Q06164	4932.YLR320W
P38900	4932.YHR219W
P53341	4932.YGR292W
Q04228	4932.YML013W
P43561	4932.YFL041W
Q06098	4932.YPR106W
P13188	4932.YOR168W
P0CX29	4932.YGR118W
P40343	4932.YNR006W
P53956	4932.YNL046W
Q08980	4932.YPL264C
P49089	4932.YPR145W
Q3E774	4932.YDL159W-A
P62990	9913.ENSBTAP00000022919
P62990	9913.ENSBTAP00000033015
P62990	9913.ENSBTAP00000053003
P62990	9913.ENSBTAP00000010176
Q02256	4932.YIR026C
P11633	4932.YBR089C-A
P24783	4932.YNL112W
P36023	4932.YKR064W
P52867	4932.YDL093W
P28006	4932.YOR178C
P48524	4932.YMR275C
Q02932	4932.YPL125W
P09435	4932.YBL075C
P40073	4932.YER118C
Q12132	4932.YPL230W
Q12432	4932.YPR023C
Q07980	4932.YLR035C
Q06263	4932.YLR181C
P18634	4932.YLR392C
P32377	4932.YNR043W
P47822	4932.YDR308C
P38782	4932.YHR058C
P38266	4932.YBR108W
P17555	4932.YNL138W
P00331	4932.YMR303C
Q04893	4932.YMR317W
P32601	4932.YPR017C
P36039	4932.YKL207W
P27466	4932.YFR014C
Q12151	4932.YDR213W
Q04377	4932.YDR499W
P07250	4932.YDR173C
P11745	4932.YMR235C
P25638	4932.YCR060W
P32910	4932.YNR003C
Q06705	4932.YLR380W
P41913	4932.YOR355W
Q04216	4932.YMR126C
Q39255	3702.AT1G75950.1
P04385	4932.YBR020W
Q02793	4932.YGL213C
P32606	4932.YOR017W
P33296	4932.YER100W
P33200	4932.YBL005W
Q04373	4932.YDR496C
P33894	4932.YOR219C
P36094	4932.YKL042W
P38709	4932.YHL012W
Q03648	4932.YMR209C
Q03079	4932.YPL041C
Q07921	4932.YLR010C
P33332	4932.YER008C
P53224	4932.YGR038W
P53303	4932.YGR211W
Q12032	4932.YOR215C
Q03218	4932.YMR177W
Q12034	4932.YDR515W
P32896	4932.YDR081C
Q12207	4932.YPR149W
P47022	4932.YJL118W
P60709	9606.ENSP00000349960
Q08786	4932.YOR331C
P53236	4932.YGR056W
P53296	4932.YGR177C
P36076	4932.YKL088W
P38868	4932.YHR180W
P23644	4932.YMR203W
Q03104	4932.YML128C
P53599	4932.YNR031C
P36143	4932.YKR058W
Q04372	4932.YMR028W
P47127	4932.YJR080C
P54787	4932.YML097C
P36525	4932.YMR193W
P25372	4932.YCR083W
P40207	4932.YMR134W
P39938	4932.YGL189C
P47018	4932.YJL123C
Q8IV61	9606.ENSP00000384192
P32618	4932.YEL043W
P15891	4932.YCR088W
P47061	4932.YJL029C
P17106	4932.YJR060W
Q04110	4932.YDR446W
Q08234	4932.YOL075C
Q99382	4932.YLR065C
P17891	4932.YGR167W
P38889	4932.YHR206W
Q12460	4932.YLR197W
P25586	4932.YCL059C
P32578	4932.YDR422C
Q07555	4932.YDL129W
P53065	4932.YGL243W
P33412	4932.YGR007W
P46682	4932.YGR261C
P11075	4932.YDR170C
P38876	4932.YHR189W
Q03419	4932.YDR492W
P15424	4932.YDR194C
P43607	4932.YFR032C
P00546	4932.YBR160W
P50085	4932.YGR231C
P53171	4932.YGL057C
Q9H190	9606.ENSP00000371233
P24719	4932.YOR351C
P21182	4932.YOL052C
P12688	4932.YKL126W
P38902	4932.YOL005C
P36081	4932.YKL077W
P16522	4932.YHR166C
P43596	4932.YFR013W
P23059	4932.YCR020C-A
Q04052	4932.YDR421W
P40068	4932.YER109C
P40472	4932.YIL123W
Q12421	4932.YDR022C
Q05867	4932.YLR283W
P40187	4932.YIL045W
P41901	4932.YGR059W
P53183	4932.YGL039W
Q08144	4932.YOL018C
Q12174	4932.YLR123C
P36031	4932.YKL223W
Q12374	4932.YPR155C
Q9P1Z2	9606.ENSP00000449960
P38929	4932.YGL006W
P38861	4932.YHR170W
Q04005	4932.YDR184C
Q06169	4932.YLR324W
P28791	4932.YDR498C
P31376	4932.YAL011W
P53738	4932.YNR046W
P20591	9606.ENSP00000381601
Q12127	4932.YLR110C
Q08630	4932.YOR235W
P00942	4932.YDR050C
P48164	4932.YNL096C
P32341	4932.YKL119C
P06782	4932.YDR477W
P53633	4932.YNL044W
Q06096	4932.YPR105C
P39009	4932.YDL101C
Q07738	4932.YDL241W
P38729	4932.YHL042W
Q08550	4932.YOR177C
P46151	4932.YPL023C
P36122	4932.YKR027W
Q04069	4932.YDR431W
P35727	4932.YKL061W
P47017	4932.YJL124C
O43809	9606.ENSP00000300291
P53032	4932.YGL162W
P84051	7227.FBpp0085249
P19073	4932.YLR229C
P36047	4932.YKL193C
P32496	4932.YFR052W
P43544	4932.YFL060C
Q01855	4932.YOL040C
Q03760	4932.YML107C
P36523	4932.YLR312W-A
Q05924	4932.YLR361C
Q03868	4932.YDR104C
P38756	4932.YHR003C
P32909	4932.YBR172C
P34219	4932.YBL054W
P34215	4932.YBR144C
Q07927	4932.YLR012C
Q03673	4932.YMR003W
P40957	4932.YGL086W
P40039	4932.YER060W
P38068	4932.YBR014C
P07249	4932.YMR042W
Q12434	4932.YDL135C
Q12320	4932.YOR040W
Q7M4S9	4932.YBL113C
P22438	4932.YGR171C
P53944	4932.YNL063W
P22543	4932.YLR240W
P38264	4932.YBR106W
P39076	4932.YIL142W
Q12019	4932.YLR106C
P53847	4932.YNL258C
Q3E7B8	4932.YLR406C
Q3E7B8	4932.YDL075W
P36775	4932.YBL022C
P38326	4932.YBR231C
P34234	4932.YKL183W
P39953	4932.YEL006W
P0C0T4	4932.YLR333C
P50945	4932.YNL100W
Q07746	4932.YDL242W
P28319	4932.YKL096W
Q02770	4932.YPL064C
Q12333	4932.YOL152W
P25037	4932.YDL122W
Q12503	4932.YFL002W-A
P40013	4932.YER016W
Q6B0Y1	4932.YML009W-B
P32864	4932.YOR370C
P43592	4932.YFR008W
P50087	4932.YGR235C
P35200	4932.YLR168C
O13546	4932.YLR232W
P41834	4932.YOR075W
P00175	4932.YML054C
Q12800	9606.ENSP00000257915
P00431	4932.YKR066C
P38145	4932.YBR256C
P06208	4932.YNL104C
Q08951	4932.YPL195W
P38994	4932.YDR208W
Q15041	9606.ENSP00000306788
P46655	4932.YGL245W
P36138	4932.YKR045C
P0CX53	4932.YDR418W
P39709	4932.YAL067C
P14908	4932.YMR228W
P40857	4932.YJL097W
P47088	4932.YJR013W
P43636	4932.YGL065C
Q12030	4932.YDR167W
P53901	4932.YNL152W
Q12433	4932.YOR023C
Q9Y6D9	9606.ENSP00000385334
P38992	4932.YDR297W
P38732	4932.YHL039W
Q08750	4932.YOR298W
Q06834	4932.YPR093C
P53337	4932.YGR284C
P39535	4932.YJL198W
Q12260	4932.YBL100W-A
Q03390	4932.YDR486C
Q07845	4932.YLL035W
P38070	4932.YBR028C
P35999	4932.YKL134C
Q8NHQ1	9606.ENSP00000264982
O00505	9606.ENSP00000261667
Q12045	4932.YPL253C
P40084	4932.YER139C
P53313	4932.YGR245C
P38345	4932.YBR269C
P47039	4932.YJL060W
P04650	4932.YJL189W
P25344	4932.YCL032W
P27616	4932.YAR015W
Q12230	4932.YPL004C
O13297	4932.YPL228W
Q12215	4932.YOL105C
P15274	4932.YML035C
P28274	4932.YBL039C
Q06200	4932.YLR443W
P40534	4932.YIL037C
Q08241	4932.YOL106W
O14874	9606.ENSP00000378405
P87272	4932.YDR509W
Q03178	4932.YKL164C
Q07505	4932.YDL086W
Q07824	4932.YLL028W
P32849	4932.YLR032W
P47045	4932.YJL054W
Q05610	4932.YDR273W
Q12171	4932.YOR147W
Q9VEX9	7227.FBpp0082731
Q04217	4932.YMR128W
Q02201	4932.YKR003W
Q00796	9606.ENSP00000267814
Q12507	4932.YOR315W
Q99373	4932.YPL159C
P53238	4932.YGR058W
Q07949	4932.YLR019W
P07255	4932.YDL067C
P39726	4932.YAL044C
Q07794	4932.YLL002W
P53265	4932.YGR111W
P38189	4932.YBL062W
P38207	4932.YBL019W
Q06506	4932.YPR137W
Q9BQY4	9606.ENSP00000360441
P40529	4932.YIL044C
P53241	4932.YGR065C
P38862	4932.YHR171W
P46991	4932.YJL175W
P40527	4932.YIL048W
P46984	4932.YJL184W
P38066	4932.YBL033C
P28627	4932.YMR150C
Q12373	4932.YLL022C
Q08202	4932.YOL032W
Q05584	4932.YDR272W
P25373	4932.YCL035C
P47190	4932.YOR321W
P53834	4932.YNL281W
P25336	4932.YCR092C
P32591	4932.YJL176C
P47104	4932.YJR033C
Q12178	4932.YPR062W
P43246	9606.ENSP00000233146
P53744	4932.YNR056C
Q01560	4932.YDR432W
Q01589	4932.YDR077W
P38041	4932.YBL085W
O13549	4932.YLR261C
P15731	4932.YBR082C
P39534	4932.YJL199C
Q9NVV9	9606.ENSP00000254250
O00444	9606.ENSP00000270861
Q02889	4932.YPL098C
P38748	4932.YHL010C
P26784	4932.YIL133C
Q06510	4932.YPR140W
P28239	4932.YMR267W
P42951	4932.YJL100W
P46949	4932.YGR196C
P05066	4932.YOR386W
P47043	4932.YJL056C
P22023	4932.YOR336W
P00492	9606.ENSP00000298556
P53290	4932.YGR163W
P39979	4932.YEL066W
Q9Y230	9606.ENSP00000473172
P42845	4932.YNL309W
P39703	4932.YAL004W
P34221	4932.YBL056W
P53829	4932.YNL288W
Q99177	4932.YPR057W
O60200	4932.YKL053C-A
Q00916	4932.YIL061C
P47076	4932.YJL011C
Q05543	4932.YDR289C
Q12530	4932.YLR145W
P33313	4932.YBR155W
P39518	4932.YER015W
P43573	4932.YFL023W
P21965	4932.YNL307C
P40085	4932.YER140W
P33304	4932.YDR085C
P22135	4932.YJL180C
P32432	4932.YLR403W
Q08446	4932.YOR057W
P23254	4932.YPR074C
P53877	4932.YNL182C
P38275	4932.YBR134W
P53872	4932.YNL190W
P53274	4932.YGR126W
Q03954	4932.YDR201W
P53235	4932.YGR054W
Q9Y265	9606.ENSP00000318297
Q12196	4932.YOR119C
P30656	4932.YPR103W
P55347	9606.ENSP00000291547
Q06630	4932.YDR296W
Q06525	4932.YPR152C
Q04431	4932.YDR532C
Q12451	4932.YDL019C
Q12396	4932.YLR080W
Q07748	4932.YDL244W
P40506	4932.YIL083C
Q13522	9606.ENSP00000257905
P33754	4932.YBR171W
P47052	4932.YJL045W
O95376	9606.ENSP00000348769
P06101	4932.YDR168W
P17255	4932.YDL185W
P18544	4932.YOL140W
P53219	4932.YGR031W
P21657	4932.YIR023W
P38826	4932.YHR118C
P29453	4932.YLL045C
P14066	4932.YDL069C
P25044	4932.YDL230W
P53833	4932.YNL282W
P53154	4932.YGL084C
P53731	4932.YNR035C
P32589	4932.YPL106C
P54114	4932.YMR169C
P38625	4932.YMR217W
P50113	4932.YGL154C
P06701	4932.YLR442C
P35192	4932.YMR021C
Q07914	4932.YLR008C
Q03795	4932.YMR155W
O95994	9606.ENSP00000391490
P40087	4932.YER143W
P53279	4932.YGR131W
Q06706	4932.YLR384C
O75012	4932.YDL045W-A
P47079	4932.YJL008C
P47096	4932.YJR025C
Q03862	4932.YDR101C
P07257	4932.YPR191W
P40356	4932.YGL025C
P46965	4932.YJR010C-A
Q03337	4932.YDR472W
P42944	4932.YJL110C
P53334	4932.YGR279C
Q03525	4932.YMR269W
P53207	4932.YGR013W
Q02892	4932.YPL093W
P15938	4932.YKR086W
Q9NP64	9606.ENSP00000480986
Q04178	4932.YDR399W
P53223	4932.YGR036C
Q03788	4932.YDR250C
P32074	4932.YNL287W
P53102	4932.YGL183C
Q07987	4932.YLR037C
P38805	4932.YHR088W
P39515	4932.YJL143W
Q06485	4932.YLR356W
P53128	4932.YGL125W
Q12184	4932.YPL252C
Q01389	4932.YJL095W
P40561	4932.YIR001C
Q8WV92	9606.ENSP00000289359
P53629	4932.YNR019W
P47180	4932.YJR153W
Q03649	4932.YMR210W
P50079	4932.YGR223C
Q12267	4932.YLR086W
Q03825	4932.YMR164C
P81450	4932.YML081C-A
P08432	4932.YKL184W
P22354	4932.YKR085C
Q08673	4932.YOR247W
P32611	4932.YEL050C
Q06595	4932.YPR196W
P04803	4932.YDR268W
P25569	4932.YCL039W
P47160	4932.YJR125C
P22580	4932.YDR242W
P38766	4932.YHR031C
P32604	4932.YJL155C
P43634	4932.YLR098C
P53311	4932.YGR243W
P62333	9606.ENSP00000401802
Q05958	4932.YLR228C
P07253	4932.YBR120C
Q12125	4932.YOR164C
P53314	4932.YGR247W
P32339	4932.YLR205C
Q05530	4932.YDR286C
P60891	9606.ENSP00000361512
P38872	4932.YHR185C
Q12192	4932.YOR279C
Q99189	4932.YOR160W
P0CX23	4932.YMR242C
O95273	9606.ENSP00000300213
Q12265	4932.YOL061W
P33420	4932.YPL174C
P53819	4932.YNL339C
P38212	4932.YBR005W
Q9BUY5	9606.ENSP00000439017
P23639	4932.YML092C
Q04175	4932.YDR395W
P53960	4932.YNL040W
P53068	4932.YGL240W
Q9ZZX0	4932.Q0075
P38754	4932.YHL001W
P30902	4932.YKL016C
P38122	4932.YBR176W
P39015	4932.YLR150W
Q93074	9606.ENSP00000363193
P08593	4932.YPR134W
Q08749	4932.YOR297C
Q04413	4932.YDR525W
Q03020	4932.YPL135W
P25360	4932.YCR037C
Q08754	4932.YOR299W
P0CD90	4932.YLL052C
P53551	4932.YPL127C
P38431	4932.YPR041W
P36075	4932.YKL090W
P21243	4932.YGL011C
P20676	4932.YOR098C
Q42403	3702.AT5G42980.1
P11325	4932.YLR382C
Q06216	4932.YLR273C
P31539	4932.YLL026W
P47064	4932.YJL024C
Q05931	4932.YLR369W
Q05789	4932.YLR211C
Q03792	4932.YMR154C
P42940	4932.YGR207C
P23201	4932.YLL021W
P38235	4932.YBR053C
P47007	4932.YJL147C
Q05777	4932.YLR194C
Q12363	4932.YOR230W
P53104	4932.YGL180W
P51116	9606.ENSP00000250113
Q04341	4932.YDR031W
P38822	4932.YHR114W
P36531	4932.YBR122C
P51534	4932.YOR035C
P38085	4932.YBR069C
P39744	4932.YOR206W
P40856	4932.YJL098W
Q07521	4932.YDL096C
P40963	4932.YMR127C
P32583	4932.YKR092C
P34247	4932.YKL099C
P38930	4932.YOR039W
Q12505	4932.YPL026C
P32263	4932.YER023W
P36521	4932.YDL202W
Q12146	4932.YOL146W
P08539	4932.YHR005C
P40455	4932.YIL152W
Q06108	4932.YPR115W
P33328	4932.YOR327C
P13196	9606.ENSP00000378416
Q12017	4932.YOR281C
P39945	4932.YER101C
Q13829	9606.ENSP00000226225
P39924	4932.YEL069C
Q06251	4932.YLR177W
Q99220	4932.YDR057W
P32860	4932.YKL040C
P40364	4932.YJL066C
P11986	4932.YJL153C
P38993	4932.YMR058W
P25441	4932.YDL150W
P32386	4932.YLL048C
P40958	4932.YJL030W
Q12148	4932.YDL163W
P25046	4932.YBL093C
Q07500	4932.YDL085W
Q03785	4932.YDR247W
P53060	4932.YGL250W
P08566	4932.YDR127W
Q5VWN6	9606.ENSP00000328426
P32838	4932.YNR032W
Q04301	4932.YMR088C
Q12504	4932.YDR257C
P0CX84	4932.YDL136W
P52960	4932.YOR363C
P38821	4932.YHR113W
P32476	4932.YGR175C
Q07830	4932.YLL031C
Q12351	4932.YOR012W
Q03714	4932.YML029W
P43603	4932.YFR024C-A
P25617	4932.YCR016W
Q03373	4932.YDR480W
P38213	4932.YBR007C
P39732	4932.YAL031C
P38771	4932.YHR038W
P22141	4932.YER012W
P42843	4932.YNL311C
P34077	4932.YFR002W
P36040	4932.YKL206C
P03879	4932.Q0120
Q06580	4932.YPR188C
P38270	4932.YBR128C
P32903	4932.YCR024C-A
P32617	4932.YEL044W
P38628	4932.YEL058W
Q5SW96	9606.ENSP00000363458
P38808	4932.YHR095W
P38856	4932.YHR161C
Q03660	4932.YMR218C
P34167	4932.YPR163C
Q12205	4932.YLR057W
Q12194	4932.YPL066W
P53930	4932.YNL107W
P07213	4932.YNL121C
Q12390	4932.YLL060C
Q08199	4932.YOL031C
P24000	4932.YGR148C
P32524	4932.YJL203W
Q9NWX6	9606.ENSP00000231198
P42950	4932.YJL103C
P53862	4932.YNL228W
P00549	4932.YAL038W
P38996	4932.YPL190C
P16639	4932.YGL017W
Q08273	4932.YOL133W
Q12425	4932.YPR067W
P36139	4932.YKR046C
P38144	4932.YBR245C
P53159	4932.YGL075C
P39952	4932.YER154W
P53336	4932.YGR283C
P38120	4932.YBR146W
Q12380	4932.YPL149W
Q00402	4932.YDR150W
P40342	4932.YNR004W
P53315	4932.YGR248W
P0CG63	4932.YLL039C
P32565	4932.YIL075C
Q03050	4932.YDR542W
P32048	4932.YNL073W
P08679	4932.YCR005C
Q13137	9606.ENSP00000398523
P21825	4932.YPL094C
P38910	4932.YOR020C
P38064	4932.YBL038W
Q12330	4932.YOR159C
P46985	4932.YJL183W
Q03219	4932.YMR178W
Q12093	4932.YDL033C
Q03465	4932.YDL020C
Q03855	4932.YDR098C-B
Q08409	4932.YOR011W
P38204	4932.YBL025W
P33775	4932.YDL095W
P38631	4932.YLR342W
P39545	4932.YAR020C
Q01852	4932.YIL022W
P32609	4932.YDR323C
Q05637	4932.YDR281C
P40104	4932.YER189W
O13522	4932.YDR396W
P40107	4932.YGL225W
P38991	4932.YPL209C
Q08932	4932.YPL193W
P40037	4932.YER057C
P39079	4932.YDR188W
P34233	4932.YKL185W
P09620	4932.YGL203C
P53946	4932.YNL059C
Q12136	4932.YDL153C
P38340	4932.YBR261C
P39081	4932.YDR228C
P38306	4932.YBR197C
P28743	4932.YPL155C
P32798	4932.YOR316C
P38199	4932.YBL032W
Q08269	4932.YOL130W
A8BBI7	184922.A8BBI7
P53256	4932.YGR095C
P53066	4932.YGL242C
P53970	4932.YNL024C
P08521	4932.YOR302W
P38731	4932.YHL040C
P02406	4932.YGL103W
Q05788	4932.YLR209C
P61457	9606.ENSP00000299299
P00128	4932.YDR529C
P29056	4932.YGR246C
P0C2I8	4932.YLR256W-A
P41909	4932.YPL147W
P32904	4932.YHR147C
Q04772	4932.YMR073C
Q05949	4932.YLR226W
P47155	4932.YJR118C
Q08118	4932.YOL015W
P32327	4932.YBR218C
P39548	4932.YAR028W
P05744	4932.YPL143W
P38324	4932.YBR228W
P53141	4932.YGL106W
Q08300	4932.YOL159C
Q04048	4932.YDR416W
P49095	4932.YMR189W
Q04013	4932.YMR241W
P38903	4932.YOR014W
P50104	4932.YMR019W
P39944	4932.YER144C
Q05518	4932.YDR348C
P36059	4932.YKL151C
Q12452	4932.YLR100W
P38836	4932.YHR132C
P32324	4932.YDR385W
P00890	4932.YNR001C
P38747	4932.YHL013C
P21242	4932.YOR362C
Q04533	4932.YML082W
P53757	4932.YNR071C
P12687	4932.YNL005C
P41735	4932.YOR125C
P53550	4932.YNL118C
P38187	4932.YBL067C
O13569	4932.YPR136C
P43624	4932.YFR056C
P47112	4932.YJR046W
P16474	4932.YJL034W
P53855	4932.YNL242W
Q9H0E2	9606.ENSP00000314733
P53285	4932.YGR141W
Q9UJ83	9606.ENSP00000323811
P35997	4932.YKL156W
P20840	4932.YJR004C
P40955	4932.YJL099W
P02994	4932.YBR118W
Q12129	4932.YLR363C
P41832	4932.YNL271C
P40150	4932.YNL209W
P51996	4932.YGL210W
P53910	4932.YNL140C
P30777	4932.YGL142C
Q3E731	4932.YLL018C-A
Q08096	4932.YOL010W
P40360	4932.YJL071W
Q03687	4932.YMR010W
P13259	4932.YGR202C
Q12393	4932.YLR091W
P40994	4932.YOR094W
Q9Y6K9	9606.ENSP00000483825
P29055	4932.YPR086W
P39676	4932.YGR234W
P36112	4932.YKR016W
P32804	4932.YGL255W
P87283	4932.YDR274C
P38178	4932.YBL083C
P02381	4932.Q0140
P16603	4932.YHR042W
Q04477	4932.YMR117C
Q05022	4932.YMR229C
P40533	4932.YIL039W
P38635	4932.YFR025C
P38310	4932.YBR207W
P32451	4932.YGR286C
P06738	4932.YPR160W
P38221	4932.YBR029C
Q05785	4932.YLR206W
Q08162	4932.YOL021C
P36120	4932.YKR024C
Q08773	4932.YOR304W
P04050	4932.YDL140C
P26370	4932.YDL170W
P52870	4932.YER087C-B
Q04307	4932.YDR045C
Q04924	4932.YDR221W
Q04411	4932.YDR520C
P38352	4932.YBR280C
Q07653	4932.YDL223C
P32190	4932.YHL032C
P40518	4932.YIL062C
Q03125	4932.YDR043C
P43497	4932.YKL096W-A
P34164	4932.YGL208W
P09457	4932.YDR298C
P50896	4932.YDR505C
Q01684	4932.YER115C
P47035	4932.YJL076W
P40353	4932.YOR377W
P54791	4932.YPR162C
P21269	4932.YER168C
Q07379	4932.YDL057W
Q13190	9606.ENSP00000294179
Q07834	4932.YLL032C
Q07938	4932.YLR017W
P52891	4932.YDL116W
P36163	4932.YKR087C
P38884	4932.YHR198C
P53769	4932.YLR323C
Q12407	4932.YDL199C
P53191	4932.YGL023C
Q12156	4932.YDR063W
Q08422	4932.YOR052C
Q04213	4932.YMR044W
P43572	4932.YFL024C
Q08689	4932.YOR253W
P20606	4932.YPL218W
Q99288	4932.YDR051C
Q03466	4932.YDR206W
